,Date,Year,Month,Day,Min Temp,Max Temp,Total Precipitation,Max Gust,Min Humidity,Max Humidity,Min Wind Speed,Max Wind Speed,Min Visibility,Max Visibility,Min Pressure,Max Pressure,Condition
3087,2021-06-16,2021,6,16,10.5,22.3,0.0,45.0,21.0,57.0,12.0,31.0,24.1,24.1,99.43,99.69,0
3088,2021-06-17,2021,6,17,9.2,26.3,0.0,39.0,22.0,63.0,4.0,25.0,24.1,24.1,99.22,99.63,0
3089,2021-06-18,2021,6,18,18.0,24.9,5.4,49.0,49.0,95.0,5.0,29.0,9.7,24.1,98.43,99.23,1
3090,2021-06-19,2021,6,19,15.4,30.9,0.0,50.0,28.0,99.0,6.0,37.0,24.1,24.1,98.49,98.77,1
3092,2021-06-21,2021,6,21,11.6,29.7,5.8,68.0,45.0,100.0,10.0,47.0,4.0,24.1,97.64,98.69,1
3093,2021-06-22,2021,6,22,10.0,19.5,0.0,44.0,32.0,94.0,7.0,28.0,24.1,24.1,98.74,99.53,0
3094,2021-06-23,2021,6,23,8.8,23.7,0.0,40.0,35.0,79.0,4.0,31.0,24.1,24.1,99.57,100.1,0
3095,2021-06-24,2021,6,24,15.9,28.1,0.0,53.0,32.0,70.0,5.0,30.0,24.1,24.1,99.82,100.16,0
3096,2021-06-25,2021,6,25,18.8,25.8,16.4,31.0,50.0,100.0,7.0,18.0,6.4,24.1,99.39,99.9,1
3097,2021-06-26,2021,6,26,19.0,27.5,5.6,51.0,66.0,100.0,13.0,33.0,9.7,24.1,99.2,99.44,1
3098,2021-06-27,2021,6,27,23.7,31.3,0.0,58.0,54.0,73.0,21.0,36.0,24.1,24.1,99.19,99.57,0
3099,2021-06-28,2021,6,28,21.7,32.2,3.0,42.0,46.0,86.0,10.0,30.0,24.1,24.1,99.6,100.1,0
3100,2021-06-29,2021,6,29,21.1,32.5,23.2,64.0,58.0,96.0,1.0,24.0,6.4,24.1,99.73,100.16,1
3101,2021-06-30,2021,6,30,18.8,28.0,0.4,58.0,53.0,93.0,11.0,32.0,19.3,24.1,99.32,99.73,1
3102,2021-07-01,2021,7,1,16.3,26.3,0.0,45.0,48.0,85.0,7.0,30.0,24.1,24.1,98.98,99.33,1
3103,2021-07-02,2021,7,2,15.7,24.7,24.4,44.0,52.0,86.0,13.0,30.0,2.0,24.1,99.01,99.19,1
3106,2021-07-05,2021,7,5,18.7,32.3,0.0,44.0,53.0,78.0,5.0,29.0,24.1,24.1,98.97,99.42,0
3107,2021-07-06,2021,7,6,22.6,32.3,0.0,58.0,41.0,83.0,5.0,34.0,16.1,24.1,99.03,99.36,0
3108,2021-07-07,2021,7,7,16.3,24.4,9.8,36.0,62.0,94.0,7.0,29.0,6.4,24.1,99.27,99.51,1
3110,2021-07-09,2021,7,9,15.8,19.5,0.0,39.0,81.0,99.0,1.0,26.0,2.0,24.1,98.99,99.69,1
3113,2021-07-12,2021,7,12,18.7,25.0,0.0,36.0,59.0,90.0,7.0,22.0,24.1,24.1,99.71,100.02,0
3114,2021-07-13,2021,7,13,19.7,26.9,8.8,39.0,74.0,93.0,3.0,19.0,8.1,24.1,99.47,99.87,1
3116,2021-07-15,2021,7,15,19.7,30.0,6.4,61.0,60.0,94.0,6.0,42.0,6.4,24.1,99.0,99.79,1
3118,2021-07-17,2021,7,17,18.8,22.0,3.4,35.0,63.0,92.0,3.0,21.0,9.7,24.1,99.69,99.87,1
3119,2021-07-18,2021,7,18,18.1,29.4,0.0,39.0,43.0,79.0,8.0,26.0,19.3,24.1,99.74,99.94,0
3120,2021-07-19,2021,7,19,19.1,29.2,0.0,39.0,54.0,77.0,4.0,19.0,8.1,24.1,99.53,99.79,0
3122,2021-07-21,2021,7,21,14.9,24.8,0.0,41.0,38.0,86.0,16.0,27.0,24.1,24.1,99.4,99.94,0
3123,2021-07-22,2021,7,22,13.5,26.1,0.0,33.0,40.0,74.0,3.0,21.0,24.1,24.1,99.96,100.14,0
3124,2021-07-23,2021,7,23,14.7,26.1,0.0,45.0,42.0,71.0,4.0,17.0,24.1,24.1,99.86,100.24,0
3125,2021-07-24,2021,7,24,18.1,22.8,19.2,40.0,62.0,97.0,1.0,20.0,4.8,24.1,98.67,99.87,1
3126,2021-07-25,2021,7,25,18.4,30.0,0.0,41.0,39.0,96.0,6.0,32.0,12.9,24.1,98.72,99.21,0
3127,2021-07-26,2021,7,26,16.6,30.4,0.0,44.0,37.0,80.0,4.0,23.0,12.9,24.1,99.21,99.4,0
3128,2021-07-27,2021,7,27,16.6,26.1,5.6,45.0,63.0,88.0,3.0,30.0,3.2,24.1,99.29,99.59,1
3130,2021-07-29,2021,7,29,18.4,27.2,11.4,38.0,60.0,98.0,1.0,26.0,6.4,24.1,98.59,99.39,1
3131,2021-07-30,2021,7,30,13.2,20.1,0.0,50.0,49.0,86.0,11.0,35.0,24.1,24.1,98.97,99.71,0
3132,2021-07-31,2021,7,31,11.0,21.5,1.0,32.0,47.0,85.0,2.0,18.0,16.1,24.1,99.0,99.7,1
3134,2021-08-02,2021,8,2,13.1,24.9,0.0,32.0,32.0,87.0,5.0,21.0,24.1,24.1,99.48,99.85,0
3135,2021-08-03,2021,8,3,13.6,27.3,0.0,35.0,39.0,78.0,2.0,21.0,24.1,24.1,99.62,99.87,0
3138,2021-08-06,2021,8,6,17.9,29.3,0.0,40.0,47.0,72.0,4.0,24.0,24.1,24.1,99.49,99.86,0
3141,2021-08-09,2021,8,9,22.0,30.9,0.0,39.0,58.0,96.0,4.0,26.0,9.7,24.1,99.53,99.77,0
3142,2021-08-10,2021,8,10,23.4,28.3,1.0,37.0,70.0,91.0,2.0,26.0,16.1,24.1,99.03,99.5,1
3143,2021-08-11,2021,8,11,22.3,32.0,0.4,56.0,51.0,97.0,8.0,31.0,4.8,24.1,98.94,99.2,1
3144,2021-08-12,2021,8,12,21.8,30.1,1.2,41.0,57.0,89.0,8.0,27.0,24.1,24.1,98.92,99.36,1
3145,2021-08-13,2021,8,13,19.6,30.1,0.0,36.0,49.0,92.0,10.0,27.0,16.1,24.1,99.29,99.72,0
3146,2021-08-14,2021,8,14,15.1,25.5,0.0,37.0,35.0,70.0,8.0,29.0,24.1,24.1,99.73,100.42,0
3147,2021-08-15,2021,8,15,13.2,23.5,0.0,32.0,40.0,80.0,7.0,19.0,24.1,24.1,100.17,100.54,0
3148,2021-08-16,2021,8,16,14.6,25.0,0.0,33.0,56.0,81.0,6.0,21.0,24.1,24.1,99.8,100.2,0
3151,2021-08-19,2021,8,19,20.3,31.4,0.0,35.0,40.0,86.0,7.0,22.0,24.1,24.1,99.43,99.76,0
3154,2021-08-22,2021,8,22,20.0,31.5,0.0,33.0,48.0,86.0,1.0,20.0,24.1,24.1,99.15,99.33,0
3155,2021-08-23,2021,8,23,21.2,32.3,0.0,34.0,40.0,87.0,11.0,25.0,24.1,24.1,99.04,99.3,0
3156,2021-08-24,2021,8,24,19.2,33.7,0.0,53.0,39.0,89.0,2.0,23.0,24.1,24.1,99.33,99.61,0
3157,2021-08-25,2021,8,25,22.6,31.9,0.0,35.0,51.0,84.0,1.0,20.0,24.1,24.1,99.58,99.78,0
3158,2021-08-26,2021,8,26,21.4,32.7,6.4,55.0,55.0,91.0,5.0,31.0,9.7,24.1,99.75,99.94,1
3159,2021-08-27,2021,8,27,20.1,26.6,0.0,39.0,42.0,85.0,10.0,23.0,24.1,80.5,99.92,100.19,0
3160,2021-08-28,2021,8,28,19.0,27.8,23.6,64.0,65.0,98.0,4.0,39.0,2.4,24.1,99.88,100.16,1
3161,2021-08-29,2021,8,29,21.6,31.5,3.2,44.0,58.0,97.0,3.0,29.0,8.1,24.1,99.14,99.96,1
3162,2021-08-30,2021,8,30,17.6,29.1,0.0,47.0,39.0,96.0,10.0,30.0,24.1,24.1,98.88,99.21,0
3163,2021-08-31,2021,8,31,16.6,25.6,0.0,39.0,47.0,83.0,9.0,26.0,24.1,24.1,98.92,99.09,0
3164,2021-09-01,2021,9,1,15.5,24.2,0.0,41.0,38.0,83.0,11.0,29.0,24.1,24.1,99.05,99.35,0
3165,2021-09-02,2021,9,2,12.3,21.5,0.0,50.0,41.0,74.0,8.0,31.0,24.1,24.1,99.37,99.94,0
3167,2021-09-04,2021,9,4,14.1,24.3,4.8,32.0,48.0,85.0,1.0,18.0,24.1,24.1,98.86,99.82,1
3168,2021-09-05,2021,9,5,15.4,26.2,2.2,55.0,42.0,98.0,3.0,30.0,19.3,24.1,98.5,98.82,1
3169,2021-09-06,2021,9,6,13.5,23.4,3.8,66.0,48.0,93.0,7.0,32.0,19.3,24.1,98.68,99.26,1
3170,2021-09-07,2021,9,7,12.5,26.0,28.2,65.0,47.0,98.0,3.0,26.0,3.2,24.1,98.54,99.3,1
3171,2021-09-08,2021,9,8,14.4,25.6,19.6,52.0,38.0,99.0,9.0,40.0,4.8,24.1,98.29,98.62,1
3172,2021-09-09,2021,9,9,12.9,21.5,0.0,45.0,52.0,92.0,3.0,33.0,24.1,24.1,98.6,99.31,1
3173,2021-09-10,2021,9,10,12.0,23.8,0.0,44.0,36.0,86.0,10.0,23.0,24.1,24.1,99.34,99.73,0
3174,2021-09-11,2021,9,11,12.8,26.1,0.0,59.0,45.0,78.0,3.0,43.0,24.1,24.1,99.12,99.75,0
3175,2021-09-12,2021,9,12,15.9,23.7,3.0,37.0,45.0,84.0,1.0,30.0,19.3,24.1,99.11,99.57,1
3176,2021-09-13,2021,9,13,12.1,23.7,0.0,34.0,46.0,92.0,1.0,20.0,24.1,24.1,99.56,99.96,0
3177,2021-09-14,2021,9,14,16.0,27.9,25.2,67.0,63.0,99.0,2.0,29.0,9.7,24.1,98.51,99.73,1
3181,2021-09-18,2021,9,18,12.4,23.5,0.0,40.0,39.0,91.0,5.0,27.0,19.3,24.1,99.71,100.25,0
3184,2021-09-21,2021,9,21,19.1,25.3,4.8,48.0,63.0,100.0,12.0,28.0,6.4,24.1,99.63,99.89,1
3185,2021-09-22,2021,9,22,12.1,19.4,56.0,60.0,96.0,100.0,8.0,37.0,4.0,16.1,98.54,99.56,1
3186,2021-09-23,2021,9,23,12.0,19.3,1.8,50.0,57.0,99.0,5.0,27.0,16.1,24.1,98.56,98.97,1
3187,2021-09-24,2021,9,24,10.7,16.8,0.0,41.0,64.0,98.0,2.0,27.0,24.1,24.1,98.84,99.52,0
3188,2021-09-25,2021,9,25,8.6,21.0,4.6,50.0,61.0,94.0,1.0,30.0,16.1,24.1,98.91,99.45,1
3189,2021-09-26,2021,9,26,6.9,20.5,3.0,40.0,50.0,92.0,4.0,27.0,16.1,24.1,99.03,99.29,1
3190,2021-09-27,2021,9,27,14.2,24.3,1.0,45.0,57.0,98.0,7.0,29.0,9.7,24.1,98.61,98.99,1
3191,2021-09-28,2021,9,28,9.0,16.9,0.0,40.0,46.0,88.0,10.0,22.0,24.1,24.1,99.02,99.65,0
3192,2021-09-29,2021,9,29,8.8,20.5,0.0,37.0,44.0,85.0,8.0,25.0,24.1,24.1,99.64,100.03,0
3195,2021-10-02,2021,10,2,13.1,25.6,0.2,35.0,51.0,88.0,4.0,22.0,24.1,24.1,99.36,99.93,0
3196,2021-10-03,2021,10,3,15.5,19.9,20.6,34.0,62.0,100.0,3.0,25.0,3.2,24.1,98.98,99.34,1
3205,2021-10-12,2021,10,12,16.5,22.3,0.0,35.0,72.0,100.0,5.0,22.0,24.1,24.1,99.19,99.49,0
3206,2021-10-13,2021,10,13,14.6,21.7,0.0,39.0,65.0,94.0,0.0,18.0,16.1,24.1,99.27,99.49,0
3208,2021-10-15,2021,10,15,14.3,19.4,8.4,33.0,63.0,100.0,3.0,20.0,4.0,24.1,98.44,99.2,1
3209,2021-10-16,2021,10,16,8.0,15.1,2.8,63.0,61.0,100.0,10.0,41.0,16.1,24.1,98.2,98.96,1
3210,2021-10-17,2021,10,17,7.0,15.1,0.0,58.0,37.0,98.0,12.0,43.0,24.1,24.1,98.91,99.14,1
3211,2021-10-18,2021,10,18,4.1,14.2,1.4,39.0,46.0,91.0,8.0,30.0,24.1,24.1,99.09,99.69,1
3212,2021-10-19,2021,10,19,4.1,21.1,0.0,43.0,35.0,94.0,4.0,31.0,24.1,24.1,99.38,99.69,0
3213,2021-10-20,2021,10,20,10.1,19.5,0.4,36.0,56.0,87.0,1.0,28.0,19.3,24.1,99.38,99.66,1
3214,2021-10-21,2021,10,21,8.3,17.5,3.0,55.0,80.0,100.0,3.0,31.0,19.3,24.1,98.4,99.33,1
3215,2021-10-22,2021,10,22,4.3,9.3,0.0,51.0,59.0,86.0,3.0,32.0,24.1,24.1,98.74,99.59,0
3218,2021-10-25,2021,10,25,4.7,8.8,18.2,47.0,82.0,100.0,8.0,35.0,4.8,24.1,98.87,99.44,1
3219,2021-10-26,2021,10,26,4.7,7.8,8.4,55.0,88.0,100.0,14.0,38.0,4.8,24.1,98.78,99.2,1
3221,2021-10-28,2021,10,28,5.1,10.1,0.0,41.0,71.0,86.0,8.0,25.0,24.1,24.1,98.92,99.53,0
3222,2021-10-29,2021,10,29,8.5,13.5,10.2,48.0,69.0,100.0,11.0,28.0,9.7,24.1,98.41,98.9,1
3223,2021-10-30,2021,10,30,8.0,9.6,9.0,40.0,100.0,100.0,9.0,26.0,3.2,16.1,98.11,98.36,1
3224,2021-10-31,2021,10,31,6.8,15.1,0.2,54.0,56.0,100.0,12.0,43.0,4.8,24.1,98.05,98.92,1
3225,2021-11-01,2021,11,1,3.0,10.4,0.0,59.0,45.0,79.0,11.0,40.0,24.1,24.1,98.99,99.93,0
3226,2021-11-02,2021,11,2,0.1,8.9,0.0,49.0,52.0,86.0,7.0,37.0,24.1,24.1,99.85,100.07,0
3227,2021-11-03,2021,11,3,-1.6,7.6,0.0,33.0,49.0,90.0,6.0,22.0,24.1,24.1,100.02,100.56,0
3230,2021-11-06,2021,11,6,0.2,11.6,0.0,32.0,50.0,78.0,1.0,21.0,24.1,24.1,100.08,100.69,0
3231,2021-11-07,2021,11,7,2.1,16.4,0.0,38.0,51.0,86.0,3.0,28.0,24.1,24.1,99.77,100.06,0
3232,2021-11-08,2021,11,8,3.3,19.1,0.0,40.0,37.0,100.0,1.0,26.0,9.7,24.1,99.61,100.03,0
3234,2021-11-10,2021,11,10,1.5,13.0,0.0,33.0,36.0,100.0,2.0,17.0,24.1,24.1,99.77,100.23,0
3235,2021-11-11,2021,11,11,6.1,13.5,0.6,47.0,56.0,75.0,8.0,25.0,24.1,24.1,98.66,100.21,1
3236,2021-11-12,2021,11,12,4.5,12.4,0.4,57.0,38.0,94.0,7.0,39.0,19.3,24.1,98.44,99.03,1
3237,2021-11-13,2021,11,13,2.5,7.6,0.0,48.0,56.0,89.0,8.0,36.0,19.3,24.1,98.45,98.77,1
3238,2021-11-14,2021,11,14,1.0,4.8,8.2,39.0,68.0,100.0,2.0,25.0,8.1,24.1,98.26,98.87,1
3239,2021-11-15,2021,11,15,-0.2,5.8,0.4,42.0,56.0,100.0,9.0,31.0,9.7,24.1,98.3,99.52,1
3240,2021-11-16,2021,11,16,-0.9,5.9,0.0,43.0,56.0,96.0,4.0,33.0,24.1,24.1,99.51,100.05,0
3241,2021-11-17,2021,11,17,2.3,16.9,0.6,61.0,68.0,99.0,6.0,35.0,9.7,24.1,98.75,100.05,1
3242,2021-11-18,2021,11,18,1.1,15.1,0.2,59.0,54.0,94.0,18.0,38.0,19.3,24.1,98.73,99.68,1
3243,2021-11-19,2021,11,19,-0.6,6.1,0.0,46.0,40.0,80.0,10.0,35.0,24.1,24.1,99.71,100.99,1
3244,2021-11-20,2021,11,20,0.3,5.9,0.0,36.0,56.0,76.0,4.0,24.0,19.3,24.1,100.16,100.99,1
3245,2021-11-21,2021,11,21,1.1,8.0,5.0,69.0,67.0,100.0,1.0,27.0,6.4,24.1,98.52,100.2,1
3246,2021-11-22,2021,11,22,-2.9,3.8,0.0,63.0,54.0,92.0,14.0,44.0,4.8,24.1,98.6,99.5,1
3247,2021-11-23,2021,11,23,-4.4,3.9,0.0,40.0,45.0,87.0,6.0,21.0,24.1,24.1,99.46,100.19,0
3249,2021-11-25,2021,11,25,3.6,7.5,5.8,40.0,60.0,100.0,7.0,25.0,6.4,24.1,98.65,99.71,1
3250,2021-11-26,2021,11,26,-2.4,3.6,0.0,64.0,62.0,83.0,19.0,44.0,19.3,24.1,98.59,99.27,1
3251,2021-11-27,2021,11,27,-3.4,1.4,0.2,39.0,50.0,74.0,3.0,26.0,16.1,24.1,99.04,99.52,1
3254,2021-11-30,2021,11,30,-5.0,2.8,2.2,44.0,78.0,100.0,1.0,25.0,2.4,24.1,98.8,99.37,1
3255,2021-12-01,2021,12,1,-0.8,5.0,0.0,39.0,53.0,77.0,10.0,30.0,24.1,24.1,98.71,99.86,1
3256,2021-12-02,2021,12,2,1.3,10.5,1.0,67.0,55.0,96.0,13.0,47.0,6.4,24.1,97.56,99.0,1
3257,2021-12-03,2021,12,3,-0.6,1.5,0.0,53.0,54.0,67.0,11.0,40.0,24.1,24.1,99.13,99.78,0
3258,2021-12-04,2021,12,4,-0.7,5.2,0.0,59.0,50.0,82.0,3.0,36.0,24.1,24.1,99.43,100.08,0
3259,2021-12-05,2021,12,5,-3.8,4.1,17.6,55.0,55.0,100.0,4.0,29.0,1.6,24.1,98.6,100.56,1
3260,2021-12-06,2021,12,6,-2.4,11.2,2.0,84.0,57.0,100.0,14.0,61.0,6.4,24.1,97.63,99.16,1
3261,2021-12-07,2021,12,7,-7.2,-1.6,0.2,42.0,59.0,86.0,8.0,30.0,4.8,24.1,99.27,100.09,1
3262,2021-12-08,2021,12,8,-6.6,-1.0,2.2,35.0,63.0,94.0,1.0,23.0,2.0,24.1,99.15,99.93,1
3264,2021-12-10,2021,12,10,0.8,5.6,0.0,31.0,79.0,97.0,1.0,16.0,6.4,24.1,98.99,99.5,0
3265,2021-12-11,2021,12,11,1.1,17.9,21.6,96.0,48.0,100.0,10.0,67.0,3.2,24.1,96.5,98.81,1
3266,2021-12-12,2021,12,12,-0.7,6.9,0.0,60.0,45.0,79.0,10.0,43.0,24.1,24.1,98.96,99.69,0
3267,2021-12-13,2021,12,13,2.4,9.3,0.0,46.0,47.0,74.0,10.0,34.0,24.1,24.1,99.69,100.44,0
3268,2021-12-14,2021,12,14,0.7,6.8,0.0,44.0,56.0,88.0,3.0,18.0,24.1,24.1,100.5,101.45,0
3269,2021-12-15,2021,12,15,3.6,12.9,0.6,38.0,59.0,87.0,9.0,25.0,19.3,24.1,99.31,101.26,1
3270,2021-12-16,2021,12,16,3.6,17.1,0.0,94.0,38.0,78.0,12.0,55.0,24.1,24.1,98.12,99.22,0
3271,2021-12-17,2021,12,17,-0.4,5.2,0.0,53.0,49.0,70.0,10.0,50.0,24.1,24.1,99.01,100.42,0
3272,2021-12-18,2021,12,18,-3.4,0.3,8.2,40.0,69.0,100.0,5.0,26.0,0.8,24.1,99.16,100.32,1
3275,2021-12-21,2021,12,21,-1.2,3.4,0.0,35.0,53.0,78.0,6.0,23.0,24.1,24.1,97.98,99.76,0
3276,2021-12-22,2021,12,22,-4.1,3.5,0.6,69.0,63.0,82.0,16.0,52.0,8.1,24.1,97.79,99.56,1
3277,2021-12-23,2021,12,23,-6.6,-0.5,4.4,33.0,52.0,100.0,2.0,18.0,3.6,24.1,99.15,100.11,1
3278,2021-12-24,2021,12,24,-0.6,2.8,0.2,32.0,87.0,100.0,5.0,19.0,1.2,16.1,98.38,99.42,1
3279,2021-12-25,2021,12,25,2.3,7.0,3.6,48.0,75.0,100.0,4.0,31.0,1.2,24.1,97.63,98.86,1
3280,2021-12-26,2021,12,26,-5.5,3.2,0.0,37.0,61.0,84.0,10.0,28.0,24.1,24.1,98.9,100.18,0
3281,2021-12-27,2021,12,27,-6.2,0.1,3.6,48.0,72.0,100.0,6.0,30.0,0.8,24.1,98.3,100.22,1
3282,2021-12-28,2021,12,28,-0.6,2.3,0.2,57.0,63.0,100.0,4.0,35.0,4.0,24.1,98.38,99.14,1
3286,2022-01-01,2022,1,1,-3.2,4.5,2.4,46.0,78.0,100.0,4.0,31.0,0.4,24.1,98.39,98.84,1
3287,2022-01-02,2022,1,2,-12.3,-2.9,1.4,52.0,62.0,89.0,11.0,41.0,0.8,24.1,98.77,100.13,1
3289,2022-01-04,2022,1,4,-7.8,2.5,0.0,33.0,49.0,79.0,5.0,19.0,24.1,24.1,99.07,100.35,0
3290,2022-01-05,2022,1,5,-5.8,4.1,0.8,68.0,62.0,93.0,8.0,51.0,9.7,24.1,97.7,98.99,1
3293,2022-01-08,2022,1,8,-15.0,0.6,0.0,39.0,55.0,78.0,3.0,24.0,24.1,24.1,99.77,101.28,1
3294,2022-01-09,2022,1,9,-7.9,3.6,0.0,64.0,49.0,100.0,10.0,51.0,4.0,24.1,98.92,100.06,1
3295,2022-01-10,2022,1,10,-18.5,-7.1,0.2,62.0,52.0,76.0,22.0,44.0,2.0,24.1,99.87,100.72,1
3296,2022-01-11,2022,1,11,-21.1,-3.9,0.2,42.0,60.0,83.0,3.0,29.0,9.7,24.1,99.52,101.4,1
3297,2022-01-12,2022,1,12,-3.8,1.8,0.0,45.0,58.0,92.0,6.0,34.0,19.3,24.1,98.91,99.5,1
3299,2022-01-14,2022,1,14,-19.1,-1.6,0.0,43.0,46.0,79.0,14.0,31.0,24.1,24.1,99.37,100.81,0
3300,2022-01-15,2022,1,15,-21.1,-13.1,0.0,37.0,31.0,59.0,4.0,29.0,16.1,24.1,100.84,101.36,1
3301,2022-01-16,2022,1,16,-15.5,-1.4,3.6,36.0,45.0,92.0,1.0,20.0,0.8,24.1,98.64,100.83,1
3303,2022-01-18,2022,1,18,-11.5,-1.0,1.2,43.0,63.0,99.0,1.0,32.0,1.2,24.1,98.37,99.68,1
3304,2022-01-19,2022,1,19,-8.9,3.8,0.0,64.0,57.0,79.0,14.0,41.0,16.1,24.1,98.24,99.76,1
3305,2022-01-20,2022,1,20,-18.7,-8.8,0.0,40.0,55.0,73.0,2.0,38.0,24.1,24.1,99.83,101.38,1
3307,2022-01-22,2022,1,22,-18.8,-4.6,0.4,44.0,62.0,84.0,2.0,31.0,4.0,24.1,99.2,101.18,1
3308,2022-01-23,2022,1,23,-17.8,-5.2,0.0,39.0,59.0,78.0,8.0,30.0,4.8,24.1,98.87,99.3,1
3309,2022-01-24,2022,1,24,-17.7,-5.5,3.6,37.0,63.0,95.0,1.0,19.0,0.8,24.1,98.44,99.25,1
3310,2022-01-25,2022,1,25,-15.4,-7.3,0.0,40.0,44.0,86.0,5.0,31.0,24.1,24.1,98.54,100.35,0
3312,2022-01-27,2022,1,27,-13.9,-3.9,0.4,41.0,62.0,84.0,8.0,26.0,9.7,24.1,99.47,100.54,1
3313,2022-01-28,2022,1,28,-18.0,-4.3,0.0,50.0,46.0,78.0,15.0,33.0,24.1,24.1,99.76,100.51,1
3315,2022-01-30,2022,1,30,-14.8,-4.9,0.0,31.0,50.0,71.0,3.0,16.0,24.1,32.2,99.3,99.79,0
3317,2022-02-01,2022,2,1,-9.1,4.7,0.0,42.0,55.0,82.0,3.0,27.0,19.3,24.1,99.74,100.55,1
3318,2022-02-02,2022,2,2,-3.0,4.6,11.4,47.0,56.0,100.0,5.0,34.0,1.2,24.1,99.78,100.03,1
3319,2022-02-03,2022,2,3,-10.5,-3.0,4.2,44.0,68.0,94.0,20.0,32.0,1.6,24.1,100.11,100.8,1
3320,2022-02-04,2022,2,4,-14.0,-10.5,0.4,37.0,65.0,84.0,11.0,25.0,1.6,24.1,100.07,100.56,1
3322,2022-02-06,2022,2,6,-7.2,-0.2,0.0,46.0,46.0,73.0,8.0,33.0,24.1,24.1,100.16,100.98,1
3324,2022-02-08,2022,2,8,-5.5,-0.4,0.0,42.0,59.0,87.0,6.0,34.0,9.7,24.1,99.34,99.54,1
3325,2022-02-09,2022,2,9,-5.5,6.0,0.0,46.0,59.0,87.0,7.0,30.0,16.1,24.1,98.38,99.25,0
3326,2022-02-10,2022,2,10,-0.8,2.8,0.0,48.0,67.0,93.0,12.0,37.0,16.1,24.1,98.37,99.01,1
3327,2022-02-11,2022,2,11,-1.4,3.5,5.0,48.0,68.0,98.0,12.0,29.0,8.1,24.1,97.98,98.91,1
3328,2022-02-12,2022,2,12,-13.5,2.5,1.8,60.0,59.0,96.0,14.0,40.0,9.7,24.1,98.39,100.5,1
3330,2022-02-14,2022,2,14,-16.5,-9.6,0.0,35.0,40.0,73.0,5.0,22.0,24.1,24.1,100.1,100.82,0
3331,2022-02-15,2022,2,15,-11.3,-3.3,0.0,40.0,47.0,76.0,4.0,27.0,24.1,24.1,100.8,101.41,0
3332,2022-02-16,2022,2,16,-3.8,10.7,0.2,71.0,42.0,71.0,9.0,44.0,24.1,24.1,99.2,100.85,1
3333,2022-02-17,2022,2,17,-5.2,7.2,36.2,58.0,74.0,100.0,1.0,39.0,0.8,24.1,98.05,99.16,1
3334,2022-02-18,2022,2,18,-10.5,-4.8,5.0,56.0,55.0,92.0,17.0,39.0,0.6,24.1,98.01,99.75,1
3335,2022-02-19,2022,2,19,-11.3,-2.0,4.2,83.0,55.0,95.0,12.0,58.0,1.2,24.1,98.06,100.65,1
3336,2022-02-20,2022,2,20,-9.5,6.9,0.0,65.0,39.0,76.0,9.0,42.0,24.1,24.1,98.84,100.5,0
3337,2022-02-21,2022,2,21,-0.6,6.2,0.0,37.0,57.0,80.0,7.0,25.0,24.1,24.1,99.44,100.22,0
3338,2022-02-22,2022,2,22,-0.8,9.2,9.4,67.0,75.0,100.0,2.0,24.0,3.2,24.1,98.31,100.09,1
3340,2022-02-24,2022,2,24,-11.6,-5.2,0.0,38.0,45.0,73.0,9.0,22.0,24.1,24.1,100.58,101.49,1
3341,2022-02-25,2022,2,25,-12.9,-5.5,4.2,51.0,52.0,86.0,11.0,35.0,0.6,24.1,99.36,100.95,1
3342,2022-02-26,2022,2,26,-13.4,-2.2,0.0,52.0,58.0,83.0,8.0,34.0,24.1,24.1,99.82,100.94,1
3343,2022-02-27,2022,2,27,-7.9,0.4,0.4,62.0,57.0,80.0,17.0,41.0,2.4,24.1,99.23,100.06,1
3344,2022-02-28,2022,2,28,-13.7,-3.8,0.0,34.0,44.0,72.0,4.0,23.0,24.1,24.1,99.84,100.75,0
3345,2022-03-01,2022,3,1,-3.8,5.2,0.0,43.0,58.0,74.0,3.0,34.0,19.3,24.1,98.76,99.76,1
3346,2022-03-02,2022,3,2,-5.0,3.0,0.8,67.0,52.0,98.0,5.0,45.0,3.2,24.1,99.11,99.73,1
3347,2022-03-03,2022,3,3,-10.4,-4.6,0.0,67.0,37.0,72.0,7.0,43.0,24.1,24.1,99.36,101.03,0
3348,2022-03-04,2022,3,4,-10.9,1.3,0.0,46.0,35.0,76.0,7.0,34.0,24.1,24.1,100.78,101.06,0
3349,2022-03-05,2022,3,5,-3.7,3.2,0.0,39.0,35.0,75.0,2.0,26.0,19.3,24.1,99.2,100.85,0
3350,2022-03-06,2022,3,6,-0.2,16.0,2.2,87.0,58.0,100.0,1.0,62.0,9.7,24.1,98.16,99.46,1
3351,2022-03-07,2022,3,7,-1.8,2.7,5.6,58.0,71.0,100.0,5.0,45.0,1.6,24.1,97.97,99.5,1
3352,2022-03-08,2022,3,8,-4.1,2.6,0.4,39.0,48.0,85.0,7.0,30.0,6.4,24.1,99.39,100.2,1
3353,2022-03-09,2022,3,9,-2.7,5.2,0.0,34.0,50.0,78.0,1.0,23.0,19.3,24.1,99.15,99.8,0
3355,2022-03-11,2022,3,11,-3.5,-0.7,4.8,37.0,69.0,100.0,1.0,22.0,1.6,24.1,98.79,99.88,1
3356,2022-03-12,2022,3,12,-9.1,-3.3,0.2,69.0,51.0,74.0,18.0,49.0,4.0,24.1,98.49,99.19,1
